State,Transaction_year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,latitude,longitude
kerala,2021,3,kozhikode,6483184,10352351671,10.850516,76.271083
kerala,2021,3,thiruvananthapuram,5427449,9208113082,10.850516,76.271083
kerala,2021,3,thrissur,5059971,9074305922,10.850516,76.271083
kerala,2021,3,kollam,3321904,6085539501,10.850516,76.271083
kerala,2021,3,kannur,3200023,5705948607,10.850516,76.271083
kerala,2021,3,palakkad,2841134,5273353074,10.850516,76.271083
kerala,2021,3,kottayam,2719376,4787914329,10.850516,76.271083
kerala,2021,3,alappuzha,2505822,4227398745,10.850516,76.271083
kerala,2021,4,ernakulam,25306923,32778937436,10.850516,76.271083
kerala,2021,4,malappuram,8689226,12215744695,10.850516,76.271083
kerala,2021,4,kozhikode,8306264,12437421004,10.850516,76.271083
kerala,2021,4,thiruvananthapuram,6802679,10882144450,10.850516,76.271083
kerala,2021,4,thrissur,6471411,10748756930,10.850516,76.271083
kerala,2021,4,kannur,4171542,6945109953,10.850516,76.271083
kerala,2021,4,kollam,4107417,7277474405,10.850516,76.271083
kerala,2021,4,palakkad,3813936,6473706355,10.850516,76.271083
kerala,2021,4,kottayam,3504049,5843770526,10.850516,76.271083
kerala,2021,4,alappuzha,3177335,5086522404,10.850516,76.271083
kerala,2022,1,ernakulam,29451475,36915318572,10.850516,76.271083
kerala,2022,1,malappuram,10270093,13968886083,10.850516,76.271083
kerala,2022,1,kozhikode,9526680,13732159883,10.850516,76.271083
kerala,2022,1,thiruvananthapuram,7747326,12106537679,10.850516,76.271083
kerala,2022,1,thrissur,7612460,12265599939,10.850516,76.271083
kerala,2022,1,kollam,4851496,8628660587,10.850516,76.271083
kerala,2022,1,kannur,4837076,7882293599,10.850516,76.271083
kerala,2022,1,palakkad,4504996,7445457073,10.850516,76.271083
kerala,2022,1,kottayam,4029330,6642441538,10.850516,76.271083
kerala,2022,1,alappuzha,3687088,5795828219,10.850516,76.271083
kerala,2022,2,ernakulam,32257485,40076176148,10.850516,76.271083
kerala,2022,2,malappuram,11218062,15235042407,10.850516,76.271083
kerala,2022,2,kozhikode,10478852,15005755668,10.850516,76.271083
kerala,2022,2,thiruvananthapuram,8942858,13552082447,10.850516,76.271083
kerala,2022,2,thrissur,8767715,13850991973,10.850516,76.271083
kerala,2022,2,kollam,5799455,10109273069,10.850516,76.271083
kerala,2022,2,kannur,5415196,8864093943,10.850516,76.271083
kerala,2022,2,palakkad,4998295,8233196636,10.850516,76.271083
kerala,2022,2,kottayam,4440370,7095672952,10.850516,76.271083
kerala,2022,2,alappuzha,4151240,6503782725,10.850516,76.271083
kerala,2022,3,ernakulam,35009862,41683362156,10.850516,76.271083
kerala,2022,3,thiruvananthapuram,11886964,16637313651,10.850516,76.271083
kerala,2022,3,malappuram,11727280,15435401578,10.850516,76.271083
kerala,2022,3,kozhikode,10298519,13830874892,10.850516,76.271083
kerala,2022,3,thrissur,9037575,12908229885,10.850516,76.271083
kerala,2022,3,kollam,7100622,10992059342,10.850516,76.271083
kerala,2022,3,palakkad,6174837,9220755481,10.850516,76.271083
kerala,2022,3,kottayam,5918541,8495120284,10.850516,76.271083
kerala,2022,3,alappuzha,5705022,7973274497,10.850516,76.271083
kerala,2022,3,kannur,5631041,8674487770,10.850516,76.271083
kerala,2022,4,ernakulam,39069167,44933855504,10.850516,76.271083
kerala,2022,4,thrissur,12802574,16539944197,10.850516,76.271083
kerala,2022,4,malappuram,12667960,16133583077,10.850516,76.271083
kerala,2022,4,thiruvananthapuram,12176949,16386992625,10.850516,76.271083
kerala,2022,4,kozhikode,11205522,14187898845,10.850516,76.271083
kerala,2022,4,kollam,7022669,10513248743,10.850516,76.271083
kerala,2022,4,palakkad,6558445,9566627509,10.850516,76.271083
kerala,2022,4,kottayam,6551967,9198738855,10.850516,76.271083
kerala,2022,4,kannur,6407573,9291348716,10.850516,76.271083
kerala,2022,4,alappuzha,6094707,8414450112,10.850516,76.271083
ladakh,2018,1,leh ladakh,4845,9101926.692,34,78
ladakh,2018,1,kargil,1244,3430931.079,34,78
ladakh,2018,2,leh ladakh,10969,33164160.35,34,78
ladakh,2018,2,kargil,4041,14170742.18,34,78
ladakh,2018,3,leh ladakh,18715,63917843.17,34,78
ladakh,2018,3,kargil,6149,20173133.98,34,78
ladakh,2018,4,leh ladakh,26838,103879000.4,34,78
ladakh,2018,4,kargil,8373,31643842.13,34,78
ladakh,2019,1,leh ladakh,36320,118531360.4,34,78
ladakh,2019,1,kargil,9825,34328560.5,34,78
ladakh,2019,2,leh ladakh,53483,201775862.2,34,78
ladakh,2019,2,kargil,15289,57479644.8,34,78
ladakh,2019,3,leh ladakh,78541,283288473.2,34,78
ladakh,2019,3,kargil,13855,47841053.99,34,78
ladakh,2019,4,leh ladakh,79404,302589608.6,34,78
ladakh,2019,4,kargil,5302,22099751.44,34,78
ladakh,2020,1,leh ladakh,92250,308889816.7,34,78
ladakh,2020,1,kargil,24169,68749860.74,34,78
ladakh,2020,2,leh ladakh,116607,398378484.5,34,78
ladakh,2020,2,kargil,38403,125414514.1,34,78
ladakh,2020,3,leh ladakh,174514,652346606.2,34,78
ladakh,2020,3,kargil,53708,183140893.8,34,78
ladakh,2020,4,leh ladakh,252454,869280793.9,34,78
ladakh,2020,4,kargil,79680,242682676.6,34,78
ladakh,2021,1,leh ladakh,216659,801921555.6,34,78
ladakh,2021,1,kargil,58756,181498257.7,34,78
ladakh,2021,2,leh ladakh,307802,1142273760,34,78
ladakh,2021,2,kargil,91914,284985335.7,34,78
ladakh,2021,3,leh ladakh,462038,1769463337,34,78
ladakh,2021,3,kargil,128949,444521407.4,34,78
ladakh,2021,4,leh ladakh,495230,1736886845,34,78
ladakh,2021,4,kargil,134957,416648293.7,34,78
ladakh,2022,1,leh ladakh,500666,1653910267,34,78
ladakh,2022,1,kargil,129349,371130651.8,34,78
ladakh,2022,2,leh ladakh,888735,2898954649,34,78
ladakh,2022,2,kargil,229338,644363529.3,34,78
ladakh,2022,3,leh ladakh,946345,2958028224,34,78
ladakh,2022,3,kargil,244513,647171126.8,34,78
ladakh,2022,4,leh ladakh,850164,2346066905,34,78
ladakh,2022,4,kargil,233208,548410667.5,34,78
lakshadweep,2018,1,lakshadweep,778,1928611.181,10.329868,72.784626
lakshadweep,2018,2,lakshadweep,2132,6187809.539,10.329868,72.784626
lakshadweep,2018,3,lakshadweep,1703,4339032.312,10.329868,72.784626
lakshadweep,2018,4,lakshadweep,1642,4463213.698,10.329868,72.784626
lakshadweep,2019,1,lakshadweep,2481,8786130.479,10.329868,72.784626
lakshadweep,2019,2,lakshadweep,2926,9242524.137,10.329868,72.784626
lakshadweep,2019,3,lakshadweep,3104,9651761.464,10.329868,72.784626
lakshadweep,2019,4,lakshadweep,3765,11269913.4,10.329868,72.784626
lakshadweep,2020,1,lakshadweep,5151,13502368.57,10.329868,72.784626
lakshadweep,2020,2,lakshadweep,7220,16942922.09,10.329868,72.784626
lakshadweep,2020,3,lakshadweep,8589,21306833.31,10.329868,72.784626
lakshadweep,2020,4,lakshadweep,11650,30111317.92,10.329868,72.784626
lakshadweep,2021,1,lakshadweep,9085,27042782.91,10.329868,72.784626
lakshadweep,2021,2,lakshadweep,11384,27383463.66,10.329868,72.784626
lakshadweep,2021,3,lakshadweep,13370,38803163.7,10.329868,72.784626
lakshadweep,2021,4,lakshadweep,15470,50998185.53,10.329868,72.784626
lakshadweep,2022,1,lakshadweep,16397,54939432.65,10.329868,72.784626
lakshadweep,2022,2,lakshadweep,17569,55929601.99,10.329868,72.784626
lakshadweep,2022,3,lakshadweep,15241,47580009.62,10.329868,72.784626
lakshadweep,2022,4,lakshadweep,17147,54813873.61,10.329868,72.784626
madhya-pradesh,2018,1,bhopal,1704495,1905473875,22.973423,78.656894
madhya-pradesh,2018,1,indore,1066784,1455149305,22.973423,78.656894
madhya-pradesh,2018,1,gwalior,354555,437805408.2,22.973423,78.656894
madhya-pradesh,2018,1,jabalpur,294739,336129604.1,22.973423,78.656894
madhya-pradesh,2018,1,sehore,262578,253627459.7,22.973423,78.656894
madhya-pradesh,2018,1,ujjain,223180,258084907.6,22.973423,78.656894
madhya-pradesh,2018,1,sagar,217079,158907811.4,22.973423,78.656894
madhya-pradesh,2018,1,rewa,210786,249549304.8,22.973423,78.656894
madhya-pradesh,2018,1,dewas,187518,204604018.8,22.973423,78.656894
madhya-pradesh,2018,1,dhar,183246,206440756.1,22.973423,78.656894
madhya-pradesh,2018,2,bhopal,2101870,3162583723,22.973423,78.656894
madhya-pradesh,2018,2,indore,1375908,2404399123,22.973423,78.656894
madhya-pradesh,2018,2,gwalior,489851,768942832.1,22.973423,78.656894
madhya-pradesh,2018,2,jabalpur,422639,584301958.9,22.973423,78.656894
madhya-pradesh,2018,2,sehore,344826,478416852.6,22.973423,78.656894
madhya-pradesh,2018,2,rewa,298854,492363779.3,22.973423,78.656894
madhya-pradesh,2018,2,ujjain,291630,463505751.5,22.973423,78.656894
madhya-pradesh,2018,2,sagar,267894,314107092.2,22.973423,78.656894
madhya-pradesh,2018,2,satna,242463,270342008.7,22.973423,78.656894
madhya-pradesh,2018,2,dhar,238497,351923713,22.973423,78.656894
madhya-pradesh,2018,3,bhopal,3157810,4500771533,22.973423,78.656894
madhya-pradesh,2018,3,indore,2082530,3633508422,22.973423,78.656894
madhya-pradesh,2018,3,sagar,792217,664927054,22.973423,78.656894
madhya-pradesh,2018,3,sehore,758026,813770551,22.973423,78.656894
madhya-pradesh,2018,3,gwalior,726317,1161920836,22.973423,78.656894
madhya-pradesh,2018,3,jabalpur,701227,958869249.4,22.973423,78.656894
madhya-pradesh,2018,3,rewa,566062,685929451.1,22.973423,78.656894
madhya-pradesh,2018,3,ujjain,498756,721272323.6,22.973423,78.656894
madhya-pradesh,2018,3,narsinghpur,426854,345889819.4,22.973423,78.656894
madhya-pradesh,2018,3,dhar,425936,570906796.1,22.973423,78.656894
madhya-pradesh,2018,4,bhopal,4226983,6249310701,22.973423,78.656894
madhya-pradesh,2018,4,indore,2826520,5075021923,22.973423,78.656894
madhya-pradesh,2018,4,gwalior,894712,1644666010,22.973423,78.656894
madhya-pradesh,2018,4,jabalpur,866243,1360238729,22.973423,78.656894
madhya-pradesh,2018,4,sehore,783146,1051788224,22.973423,78.656894
madhya-pradesh,2018,4,rewa,588836,933681137.7,22.973423,78.656894
madhya-pradesh,2018,4,ujjain,585638,981666410.7,22.973423,78.656894
madhya-pradesh,2018,4,sagar,573261,742271402.2,22.973423,78.656894
madhya-pradesh,2018,4,dhar,536104,820460181.5,22.973423,78.656894
madhya-pradesh,2018,4,dewas,501654,821092172.4,22.973423,78.656894
madhya-pradesh,2019,1,bhopal,8252290,9878412374,22.973423,78.656894
madhya-pradesh,2019,1,indore,5731364,8462300131,22.973423,78.656894
madhya-pradesh,2019,1,sehore,1598108,1381467050,22.973423,78.656894
madhya-pradesh,2019,1,jabalpur,1489827,2066194878,22.973423,78.656894
madhya-pradesh,2019,1,gwalior,1342886,2088543078,22.973423,78.656894
madhya-pradesh,2019,1,dhar,976357,1063530760,22.973423,78.656894
madhya-pradesh,2019,1,ujjain,940607,1264261227,22.973423,78.656894
madhya-pradesh,2019,1,sagar,925998,1031788235,22.973423,78.656894
madhya-pradesh,2019,1,dewas,911351,1084348082,22.973423,78.656894
madhya-pradesh,2019,1,rewa,866533,1138882578,22.973423,78.656894
madhya-pradesh,2019,2,bhopal,12031142,17309015091,22.973423,78.656894
madhya-pradesh,2019,2,indore,8459734,14340814113,22.973423,78.656894
madhya-pradesh,2019,2,jabalpur,2003659,3365108021,22.973423,78.656894
madhya-pradesh,2019,2,gwalior,1264694,2419928141,22.973423,78.656894
madhya-pradesh,2019,2,sehore,1000398,1498323454,22.973423,78.656894
madhya-pradesh,2019,2,ujjain,869522,1520840062,22.973423,78.656894
madhya-pradesh,2019,2,sagar,758405,1228020791,22.973423,78.656894
madhya-pradesh,2019,2,hoshangabad,733352,1398321448,22.973423,78.656894
madhya-pradesh,2019,2,rewa,718741,1390495018,22.973423,78.656894
madhya-pradesh,2019,2,dewas,705805,1221413819,22.973423,78.656894
madhya-pradesh,2019,3,bhopal,15339970,19449113922,22.973423,78.656894
madhya-pradesh,2019,3,indore,11739888,17332954157,22.973423,78.656894
madhya-pradesh,2019,3,jabalpur,2424190,3585214329,22.973423,78.656894
madhya-pradesh,2019,3,gwalior,1945426,2938882605,22.973423,78.656894
madhya-pradesh,2019,3,ujjain,1287391,1861274344,22.973423,78.656894
madhya-pradesh,2019,3,sehore,1227719,1645829157,22.973423,78.656894
madhya-pradesh,2019,3,dewas,992605,1490521770,22.973423,78.656894
madhya-pradesh,2019,3,rewa,935300,1453796035,22.973423,78.656894
madhya-pradesh,2019,3,sagar,935229,1347968051,22.973423,78.656894
madhya-pradesh,2019,3,dhar,895526,1358217450,22.973423,78.656894
madhya-pradesh,2019,4,bhopal,18062429,24303685080,22.973423,78.656894
madhya-pradesh,2019,4,indore,15879423,23175261774,22.973423,78.656894
madhya-pradesh,2019,4,jabalpur,2901762,4636477564,22.973423,78.656894
madhya-pradesh,2019,4,gwalior,2509157,4050254391,22.973423,78.656894
madhya-pradesh,2019,4,ujjain,1649254,2534823488,22.973423,78.656894
madhya-pradesh,2019,4,sehore,1629869,2294177801,22.973423,78.656894
madhya-pradesh,2019,4,dewas,1251392,2061011652,22.973423,78.656894
madhya-pradesh,2019,4,sagar,1218814,1853137602,22.973423,78.656894
madhya-pradesh,2019,4,dhar,1194971,1868318601,22.973423,78.656894
madhya-pradesh,2019,4,rewa,1160674,2078184265,22.973423,78.656894
madhya-pradesh,2020,1,indore,20249473,30491290764,22.973423,78.656894
madhya-pradesh,2020,1,bhopal,18872294,26955303214,22.973423,78.656894
madhya-pradesh,2020,1,jabalpur,3486010,5963024021,22.973423,78.656894
madhya-pradesh,2020,1,gwalior,2793829,4742983279,22.973423,78.656894
madhya-pradesh,2020,1,ujjain,1956388,2984071095,22.973423,78.656894
madhya-pradesh,2020,1,sehore,1747508,2672516077,22.973423,78.656894
madhya-pradesh,2020,1,chhindwara,1550995,2660677488,22.973423,78.656894
madhya-pradesh,2020,1,dewas,1550696,2464387871,22.973423,78.656894
madhya-pradesh,2020,1,dhar,1500274,2336164021,22.973423,78.656894
madhya-pradesh,2020,1,rewa,1358528,2622020904,22.973423,78.656894
madhya-pradesh,2020,2,bhopal,14074026,27679446324,22.973423,78.656894
madhya-pradesh,2020,2,indore,13320426,28685653052,22.973423,78.656894
madhya-pradesh,2020,2,gwalior,2624767,4775816369,22.973423,78.656894
madhya-pradesh,2020,2,jabalpur,2318052,4127023650,22.973423,78.656894
madhya-pradesh,2020,2,ujjain,2060273,3502234254,22.973423,78.656894
madhya-pradesh,2020,2,sehore,2007098,3502556848,22.973423,78.656894
madhya-pradesh,2020,2,chhindwara,1950309,3543387313,22.973423,78.656894
madhya-pradesh,2020,2,dewas,1913320,3316587069,22.973423,78.656894
madhya-pradesh,2020,2,rewa,1877915,3929625255,22.973423,78.656894
madhya-pradesh,2020,2,dhar,1792207,2906918484,22.973423,78.656894
madhya-pradesh,2020,3,bhopal,29560361,57525605026,22.973423,78.656894
madhya-pradesh,2020,3,indore,17544816,31851463021,22.973423,78.656894
madhya-pradesh,2020,3,gwalior,3978884,7817520356,22.973423,78.656894
madhya-pradesh,2020,3,jabalpur,3568035,6733555698,22.973423,78.656894
madhya-pradesh,2020,3,ujjain,2921971,5297389627,22.973423,78.656894
madhya-pradesh,2020,3,dhar,2527639,4260243323,22.973423,78.656894
madhya-pradesh,2020,3,sehore,2512141,4197137117,22.973423,78.656894
madhya-pradesh,2020,3,dewas,2498225,4394184455,22.973423,78.656894
madhya-pradesh,2020,3,chhindwara,2113701,3726188141,22.973423,78.656894
madhya-pradesh,2020,3,rewa,2086383,3959365506,22.973423,78.656894
madhya-pradesh,2020,4,bhopal,38492334,67905952478,22.973423,78.656894
madhya-pradesh,2020,4,indore,25715586,42359214661,22.973423,78.656894
madhya-pradesh,2020,4,gwalior,6115831,12129267095,22.973423,78.656894
madhya-pradesh,2020,4,jabalpur,5245511,9769636688,22.973423,78.656894
madhya-pradesh,2020,4,ujjain,4280284,7849328205,22.973423,78.656894
madhya-pradesh,2020,4,dhar,3833814,6450900581,22.973423,78.656894
madhya-pradesh,2020,4,dewas,3659099,6453013619,22.973423,78.656894
madhya-pradesh,2020,4,sehore,3633263,6071266571,22.973423,78.656894
madhya-pradesh,2020,4,chhindwara,3170211,5890642614,22.973423,78.656894
madhya-pradesh,2020,4,rewa,3045335,6440539078,22.973423,78.656894
madhya-pradesh,2021,1,bhopal,67309234,1.02E+11,22.973423,78.656894
madhya-pradesh,2021,1,indore,37457244,53867415617,22.973423,78.656894
madhya-pradesh,2021,1,gwalior,7162483,13365571400,22.973423,78.656894
madhya-pradesh,2021,1,jabalpur,6508756,11341470368,22.973423,78.656894
madhya-pradesh,2021,1,ujjain,4926814,8661804509,22.973423,78.656894
madhya-pradesh,2021,1,dhar,4368739,7366487165,22.973423,78.656894
madhya-pradesh,2021,1,dewas,3992803,6833124438,22.973423,78.656894
madhya-pradesh,2021,1,sehore,3804912,6207673601,22.973423,78.656894
madhya-pradesh,2021,1,chhindwara,3281453,6171721023,22.973423,78.656894
madhya-pradesh,2021,1,sagar,3149917,5653447302,22.973423,78.656894
madhya-pradesh,2021,2,bhopal,74643630,1.27E+11,22.973423,78.656894
madhya-pradesh,2021,2,indore,34159162,59026805793,22.973423,78.656894
madhya-pradesh,2021,2,gwalior,7475892,15466583871,22.973423,78.656894
madhya-pradesh,2021,2,jabalpur,6808088,12879587251,22.973423,78.656894
madhya-pradesh,2021,2,dhar,5029916,9012726646,22.973423,78.656894
madhya-pradesh,2021,2,ujjain,4879699,9676724764,22.973423,78.656894
madhya-pradesh,2021,2,dewas,4430778,8482648817,22.973423,78.656894
madhya-pradesh,2021,2,sehore,4199604,7779826903,22.973423,78.656894
madhya-pradesh,2021,2,chhindwara,3787673,7484666558,22.973423,78.656894
madhya-pradesh,2021,2,rewa,3692722,8211449729,22.973423,78.656894
madhya-pradesh,2021,3,bhopal,103403998,1.47E+11,22.973423,78.656894
madhya-pradesh,2021,3,indore,55970712,81712956761,22.973423,78.656894
madhya-pradesh,2021,3,gwalior,10677148,19237891487,22.973423,78.656894
madhya-pradesh,2021,3,jabalpur,9691966,16293034528,22.973423,78.656894
madhya-pradesh,2021,3,ujjain,7652620,13233697399,22.973423,78.656894
madhya-pradesh,2021,3,dhar,7010257,11371461568,22.973423,78.656894
madhya-pradesh,2021,3,dewas,6092595,9986506658,22.973423,78.656894
madhya-pradesh,2021,3,sehore,5466240,8629273157,22.973423,78.656894
madhya-pradesh,2021,3,chhindwara,5106996,8670292562,22.973423,78.656894
madhya-pradesh,2021,3,sagar,4691027,8366148266,22.973423,78.656894
madhya-pradesh,2021,4,bhopal,134176541,1.90E+11,22.973423,78.656894
madhya-pradesh,2021,4,indore,73486993,1.08E+11,22.973423,78.656894
madhya-pradesh,2021,4,gwalior,13721879,25012279408,22.973423,78.656894
madhya-pradesh,2021,4,jabalpur,12476449,20920967750,22.973423,78.656894
madhya-pradesh,2021,4,ujjain,9436286,16998154949,22.973423,78.656894
madhya-pradesh,2021,4,dhar,8770665,14454487270,22.973423,78.656894
madhya-pradesh,2021,4,dewas,7659615,13007477186,22.973423,78.656894
madhya-pradesh,2021,4,sehore,6733399,10809509304,22.973423,78.656894
madhya-pradesh,2021,4,chhindwara,6522234,11185696131,22.973423,78.656894
madhya-pradesh,2021,4,rewa,6195961,12315058116,22.973423,78.656894
madhya-pradesh,2022,1,bhopal,159892411,2.21E+11,22.973423,78.656894
madhya-pradesh,2022,1,indore,82698834,1.18E+11,22.973423,78.656894
madhya-pradesh,2022,1,gwalior,15549106,27692015435,22.973423,78.656894
madhya-pradesh,2022,1,jabalpur,14198131,23727705883,22.973423,78.656894
madhya-pradesh,2022,1,ujjain,11174270,19317822241,22.973423,78.656894
madhya-pradesh,2022,1,dhar,10117283,16593117838,22.973423,78.656894
madhya-pradesh,2022,1,dewas,8873232,14573666819,22.973423,78.656894
madhya-pradesh,2022,1,sehore,7782311,12240349685,22.973423,78.656894
madhya-pradesh,2022,1,chhindwara,7709009,12667985168,22.973423,78.656894
madhya-pradesh,2022,1,sagar,7000254,11999611899,22.973423,78.656894
madhya-pradesh,2022,2,bhopal,185588829,2.56E+11,22.973423,78.656894
madhya-pradesh,2022,2,indore,94002709,1.31E+11,22.973423,78.656894
madhya-pradesh,2022,2,gwalior,18027874,32093579424,22.973423,78.656894
madhya-pradesh,2022,2,jabalpur,16889784,27629576719,22.973423,78.656894
madhya-pradesh,2022,2,ujjain,12860422,22270090166,22.973423,78.656894
madhya-pradesh,2022,2,dhar,11567048,18840900183,22.973423,78.656894
madhya-pradesh,2022,2,dewas,9969749,16816037628,22.973423,78.656894
madhya-pradesh,2022,2,chhindwara,8962440,14596356954,22.973423,78.656894
madhya-pradesh,2022,2,sehore,8725327,14417789309,22.973423,78.656894
madhya-pradesh,2022,2,rewa,8417985,16928268531,22.973423,78.656894
madhya-pradesh,2022,3,chhindwara,169367916,2.36E+11,22.973423,78.656894
madhya-pradesh,2022,3,bhopal,156507125,1.94E+11,22.973423,78.656894
madhya-pradesh,2022,3,indore,140075797,1.81E+11,22.973423,78.656894
madhya-pradesh,2022,3,gwalior,19510123,31696730032,22.973423,78.656894
madhya-pradesh,2022,3,jabalpur,17564654,26204520331,22.973423,78.656894
madhya-pradesh,2022,3,ujjain,14059587,21942517754,22.973423,78.656894
madhya-pradesh,2022,3,dhar,12392412,18195974456,22.973423,78.656894
madhya-pradesh,2022,3,dewas,10823857,16145007713,22.973423,78.656894
madhya-pradesh,2022,3,rewa,8837903,14504856960,22.973423,78.656894
madhya-pradesh,2022,3,sehore,8802203,12815375203,22.973423,78.656894
madhya-pradesh,2022,4,chhindwara,245710341,3.51E+11,22.973423,78.656894
madhya-pradesh,2022,4,bhopal,190199488,2.44E+11,22.973423,78.656894
madhya-pradesh,2022,4,indore,158576063,2.11E+11,22.973423,78.656894
madhya-pradesh,2022,4,gwalior,21340912,35102831658,22.973423,78.656894
madhya-pradesh,2022,4,jabalpur,17383664,26637455898,22.973423,78.656894
madhya-pradesh,2022,4,ujjain,16707523,27113247453,22.973423,78.656894
madhya-pradesh,2022,4,dhar,13287245,20206456865,22.973423,78.656894
madhya-pradesh,2022,4,dewas,11710945,18499556127,22.973423,78.656894
madhya-pradesh,2022,4,shahdol,10700938,14780956554,22.973423,78.656894
madhya-pradesh,2022,4,rewa,9898698,16813110581,22.973423,78.656894
maharashtra,2018,1,pune,3842929,5378982327,19.75148,75.713888
maharashtra,2018,1,mumbai,2671029,3923116794,19.75148,75.713888
maharashtra,2018,1,mumbai suburban,1444587,2385242801,19.75148,75.713888
maharashtra,2018,1,thane,1243518,1995816825,19.75148,75.713888
maharashtra,2018,1,nashik,669259,874435847.1,19.75148,75.713888
maharashtra,2018,1,aurangabad,620430,680361961.6,19.75148,75.713888
maharashtra,2018,1,nagpur,592456,781981176.2,19.75148,75.713888
maharashtra,2018,1,solapur,451438,535791949,19.75148,75.713888
maharashtra,2018,1,ahmednagar,438972,522540233.7,19.75148,75.713888
maharashtra,2018,1,kolhapur,351519,354723905.4,19.75148,75.713888
maharashtra,2018,2,pune,5162876,8513428063,19.75148,75.713888
maharashtra,2018,2,mumbai,3277612,6048515206,19.75148,75.713888
maharashtra,2018,2,mumbai suburban,2055232,3877425977,19.75148,75.713888
maharashtra,2018,2,thane,1773084,3339349832,19.75148,75.713888
maharashtra,2018,2,nashik,956098,1502940957,19.75148,75.713888
maharashtra,2018,2,nagpur,792349,1325086381,19.75148,75.713888
maharashtra,2018,2,aurangabad,789032,1121247393,19.75148,75.713888
maharashtra,2018,2,solapur,657732,1017429009,19.75148,75.713888
maharashtra,2018,2,ahmednagar,616058,960786263.2,19.75148,75.713888
maharashtra,2018,2,raigad,469802,849899520.1,19.75148,75.713888
maharashtra,2018,3,pune,7890491,12601613622,19.75148,75.713888
maharashtra,2018,3,mumbai,4090811,7438893352,19.75148,75.713888
maharashtra,2018,3,mumbai suburban,3049903,5567618775,19.75148,75.713888
maharashtra,2018,3,thane,2611297,4941785823,19.75148,75.713888
maharashtra,2018,3,nashik,1321016,2243065274,19.75148,75.713888
maharashtra,2018,3,nagpur,1215989,2003870351,19.75148,75.713888
maharashtra,2018,3,aurangabad,1171650,1755607885,19.75148,75.713888
maharashtra,2018,3,solapur,957281,1548416429,19.75148,75.713888
maharashtra,2018,3,ahmednagar,842685,1476318517,19.75148,75.713888
maharashtra,2018,3,raigad,717318,1362324763,19.75148,75.713888
maharashtra,2018,4,pune,11075153,18048884123,19.75148,75.713888
maharashtra,2018,4,mumbai,6060284,11506143747,19.75148,75.713888
maharashtra,2018,4,mumbai suburban,4635750,8268990734,19.75148,75.713888
maharashtra,2018,4,thane,4198385,7592415202,19.75148,75.713888
maharashtra,2018,4,nagpur,1884842,3079870458,19.75148,75.713888
maharashtra,2018,4,nashik,1881354,3510737505,19.75148,75.713888
maharashtra,2018,4,aurangabad,1685901,2758523356,19.75148,75.713888
maharashtra,2018,4,solapur,1266285,2368140885,19.75148,75.713888
maharashtra,2018,4,ahmednagar,1226980,2363347728,19.75148,75.713888
maharashtra,2018,4,palghar,1088141,1842460037,19.75148,75.713888
maharashtra,2019,1,pune,23360634,32233517414,19.75148,75.713888
maharashtra,2019,1,mumbai,8672352,14116666928,19.75148,75.713888
maharashtra,2019,1,mumbai suburban,6743762,10706972932,19.75148,75.713888
maharashtra,2019,1,thane,6590587,10262365752,19.75148,75.713888
maharashtra,2019,1,nagpur,3417783,4445200036,19.75148,75.713888
maharashtra,2019,1,nashik,2967544,4544409151,19.75148,75.713888
maharashtra,2019,1,aurangabad,2792378,3834151759,19.75148,75.713888
maharashtra,2019,1,ahmednagar,1729326,2957722310,19.75148,75.713888
maharashtra,2019,1,palghar,1719894,2564696463,19.75148,75.713888
maharashtra,2019,1,solapur,1711532,2915291684,19.75148,75.713888
maharashtra,2019,2,pune,44795652,58398808592,19.75148,75.713888
maharashtra,2019,2,mumbai,9050682,16756255698,19.75148,75.713888
maharashtra,2019,2,thane,7530876,12313829091,19.75148,75.713888
maharashtra,2019,2,mumbai suburban,7064507,11847987143,19.75148,75.713888
maharashtra,2019,2,nagpur,4188658,6025414880,19.75148,75.713888
maharashtra,2019,2,nashik,3923883,5791332954,19.75148,75.713888
maharashtra,2019,2,aurangabad,3396197,4796542322,19.75148,75.713888
maharashtra,2019,2,solapur,1820589,3474067537,19.75148,75.713888
maharashtra,2019,2,raigad,1818926,3167985278,19.75148,75.713888
maharashtra,2019,2,ahmednagar,1790440,3545962731,19.75148,75.713888
maharashtra,2019,3,pune,67093416,78128868958,19.75148,75.713888
maharashtra,2019,3,thane,11231012,16108408587,19.75148,75.713888
maharashtra,2019,3,mumbai,10401047,19947302478,19.75148,75.713888
maharashtra,2019,3,mumbai suburban,10319061,15257508401,19.75148,75.713888
maharashtra,2019,3,nashik,7028066,8460253081,19.75148,75.713888
maharashtra,2019,3,nagpur,6165553,7727440587,19.75148,75.713888
maharashtra,2019,3,aurangabad,5823390,6977918217,19.75148,75.713888
maharashtra,2019,3,solapur,2841225,4598818500,19.75148,75.713888
maharashtra,2019,3,ahmednagar,2826165,4766032718,19.75148,75.713888
maharashtra,2019,3,raigad,2748252,4158566617,19.75148,75.713888
maharashtra,2019,4,pune,91666565,1.03E+11,19.75148,75.713888
maharashtra,2019,4,mumbai,14329105,29174555413,19.75148,75.713888
maharashtra,2019,4,thane,13830713,20280076921,19.75148,75.713888
maharashtra,2019,4,mumbai suburban,12837253,20156220719,19.75148,75.713888
