State,Year,Quarter,Brand,Transaction_count,Percentage,latitude,longitude
maharashtra,2019,3,Lenovo,350502,0.016445393,19.75148,75.713888
maharashtra,2019,3,Huawei,283713,0.013311684,19.75148,75.713888
maharashtra,2019,3,Others,1679196,0.078787107,19.75148,75.713888
maharashtra,2019,4,Xiaomi,6103857,0.257055408,19.75148,75.713888
maharashtra,2019,4,Samsung,5262077,0.221605019,19.75148,75.713888
maharashtra,2019,4,Vivo,3869506,0.162958838,19.75148,75.713888
maharashtra,2019,4,Oppo,2994940,0.126127713,19.75148,75.713888
maharashtra,2019,4,Realme,901700,0.037973835,19.75148,75.713888
maharashtra,2019,4,Apple,765131,0.032222423,19.75148,75.713888
maharashtra,2019,4,OnePlus,681386,0.028695619,19.75148,75.713888
maharashtra,2019,4,Motorola,672128,0.028305731,19.75148,75.713888
maharashtra,2019,4,Lenovo,367641,0.015482687,19.75148,75.713888
maharashtra,2019,4,Huawei,311865,0.013133759,19.75148,75.713888
maharashtra,2019,4,Others,1815066,0.076438968,19.75148,75.713888
maharashtra,2020,1,Xiaomi,6677147,0.255160787,19.75148,75.713888
maharashtra,2020,1,Samsung,5772343,0.220584568,19.75148,75.713888
maharashtra,2020,1,Vivo,4396537,0.168009457,19.75148,75.713888
maharashtra,2020,1,Oppo,3377366,0.129062812,19.75148,75.713888
maharashtra,2020,1,Realme,1031169,0.039405137,19.75148,75.713888
maharashtra,2020,1,Apple,815679,0.031170393,19.75148,75.713888
maharashtra,2020,1,OnePlus,715746,0.027351549,19.75148,75.713888
maharashtra,2020,1,Motorola,704678,0.026928596,19.75148,75.713888
maharashtra,2020,1,Lenovo,387278,0.014799458,19.75148,75.713888
maharashtra,2020,1,Huawei,338054,0.01291841,19.75148,75.713888
maharashtra,2020,1,Others,1952393,0.074608831,19.75148,75.713888
maharashtra,2020,2,Xiaomi,7291300,0.253477427,19.75148,75.713888
maharashtra,2020,2,Samsung,6335245,0.220240781,19.75148,75.713888
maharashtra,2020,2,Vivo,4942835,0.171834529,19.75148,75.713888
maharashtra,2020,2,Oppo,3797269,0.132009652,19.75148,75.713888
maharashtra,2020,2,Realme,1160245,0.040335183,19.75148,75.713888
maharashtra,2020,2,Apple,858658,0.029850702,19.75148,75.713888
maharashtra,2020,2,OnePlus,742365,0.025807849,19.75148,75.713888
maharashtra,2020,2,Motorola,742088,0.025798219,19.75148,75.713888
maharashtra,2020,2,Lenovo,406197,0.014121181,19.75148,75.713888
maharashtra,2020,2,Huawei,362725,0.012609905,19.75148,75.713888
maharashtra,2020,2,Others,2126159,0.073914571,19.75148,75.713888
maharashtra,2020,3,Xiaomi,7895486,0.251372442,19.75148,75.713888
maharashtra,2020,3,Samsung,6914730,0.220147635,19.75148,75.713888
maharashtra,2020,3,Vivo,5536849,0.176279365,19.75148,75.713888
maharashtra,2020,3,Oppo,4210793,0.134061073,19.75148,75.713888
maharashtra,2020,3,Realme,1316605,0.041917396,19.75148,75.713888
maharashtra,2020,3,Apple,911356,0.029015286,19.75148,75.713888
maharashtra,2020,3,OnePlus,778193,0.02477571,19.75148,75.713888
maharashtra,2020,3,Motorola,776080,0.024708438,19.75148,75.713888
maharashtra,2020,3,Lenovo,423666,0.013488461,19.75148,75.713888
maharashtra,2020,3,Huawei,386542,0.012306526,19.75148,75.713888
maharashtra,2020,3,Others,2259213,0.071927667,19.75148,75.713888
maharashtra,2020,4,Xiaomi,8584570,0.249314959,19.75148,75.713888
maharashtra,2020,4,Samsung,7578573,0.220098575,19.75148,75.713888
maharashtra,2020,4,Vivo,6188503,0.179727858,19.75148,75.713888
maharashtra,2020,4,Oppo,4665421,0.135494177,19.75148,75.713888
maharashtra,2020,4,Realme,1504255,0.043686903,19.75148,75.713888
maharashtra,2020,4,Apple,983306,0.028557388,19.75148,75.713888
maharashtra,2020,4,OnePlus,822805,0.023896083,19.75148,75.713888
maharashtra,2020,4,Motorola,813317,0.02362053,19.75148,75.713888
maharashtra,2020,4,Lenovo,444638,0.012913274,19.75148,75.713888
maharashtra,2020,4,Huawei,413761,0.012016537,19.75148,75.713888
maharashtra,2020,4,Others,2433482,0.070673716,19.75148,75.713888
maharashtra,2021,1,Xiaomi,9195320,0.24800245,19.75148,75.713888
maharashtra,2021,1,Samsung,8088910,0.21816201,19.75148,75.713888
maharashtra,2021,1,Vivo,6831786,0.184256737,19.75148,75.713888
maharashtra,2021,1,Oppo,5069410,0.136724562,19.75148,75.713888
maharashtra,2021,1,Realme,1696339,0.045751124,19.75148,75.713888
maharashtra,2021,1,Apple,1054581,0.028442585,19.75148,75.713888
maharashtra,2021,1,OnePlus,870022,0.023464935,19.75148,75.713888
maharashtra,2021,1,Motorola,832101,0.022442186,19.75148,75.713888
maharashtra,2021,1,Lenovo,447713,0.012075047,19.75148,75.713888
maharashtra,2021,1,Huawei,431846,0.011647106,19.75148,75.713888
maharashtra,2021,1,Others,2559509,0.069031257,19.75148,75.713888
maharashtra,2021,2,Xiaomi,9764252,0.246169837,19.75148,75.713888
maharashtra,2021,2,Samsung,8511194,0.214578571,19.75148,75.713888
maharashtra,2021,2,Vivo,7509629,0.189327779,19.75148,75.713888
maharashtra,2021,2,Oppo,5487836,0.138355677,19.75148,75.713888
maharashtra,2021,2,Realme,2003392,0.050508189,19.75148,75.713888
maharashtra,2021,2,Apple,1131848,0.0285354,19.75148,75.713888
maharashtra,2021,2,OnePlus,949407,0.023935819,19.75148,75.713888
maharashtra,2021,2,Motorola,820661,0.02068996,19.75148,75.713888
maharashtra,2021,2,Lenovo,430496,0.010853379,19.75148,75.713888
maharashtra,2021,2,Huawei,429331,0.010824008,19.75148,75.713888
maharashtra,2021,2,Others,2626651,0.066221381,19.75148,75.713888
maharashtra,2021,3,Xiaomi,10369008,0.243511312,19.75148,75.713888
maharashtra,2021,3,Samsung,8810154,0.206902353,19.75148,75.713888
maharashtra,2021,3,Vivo,8354641,0.196204843,19.75148,75.713888
maharashtra,2021,3,Oppo,6005730,0.141041765,19.75148,75.713888
maharashtra,2021,3,Realme,2373088,0.055730864,19.75148,75.713888
maharashtra,2021,3,Apple,1219480,0.028638918,19.75148,75.713888
maharashtra,2021,3,OnePlus,1108387,0.026029951,19.75148,75.713888
maharashtra,2021,3,Motorola,801994,0.018834455,19.75148,75.713888
maharashtra,2021,3,Huawei,436025,0.010239844,19.75148,75.713888
maharashtra,2021,3,Tecno,422485,0.009921863,19.75148,75.713888
maharashtra,2021,3,Others,2680225,0.062943833,19.75148,75.713888
maharashtra,2021,4,Xiaomi,10876133,0.239127831,19.75148,75.713888
maharashtra,2021,4,Vivo,9147706,0.201125813,19.75148,75.713888
maharashtra,2021,4,Samsung,9133368,0.200810571,19.75148,75.713888
maharashtra,2021,4,Oppo,6511923,0.143174235,19.75148,75.713888
maharashtra,2021,4,Realme,2837580,0.062388383,19.75148,75.713888
maharashtra,2021,4,Apple,1382079,0.030387046,19.75148,75.713888
maharashtra,2021,4,OnePlus,1264294,0.027797369,19.75148,75.713888
maharashtra,2021,4,Motorola,794353,0.017465023,19.75148,75.713888
maharashtra,2021,4,Tecno,485180,0.010667398,19.75148,75.713888
maharashtra,2021,4,Huawei,420624,0.009248039,19.75148,75.713888
maharashtra,2021,4,Others,2629266,0.057808292,19.75148,75.713888
maharashtra,2022,1,Xiaomi,11340940,0.235154413,19.75148,75.713888
maharashtra,2022,1,Vivo,9873983,0.204737056,19.75148,75.713888
maharashtra,2022,1,Samsung,9447206,0.195887834,19.75148,75.713888
maharashtra,2022,1,Oppo,7009300,0.145337849,19.75148,75.713888
maharashtra,2022,1,Realme,3235912,0.067096641,19.75148,75.713888
maharashtra,2022,1,Apple,1510802,0.031326482,19.75148,75.713888
maharashtra,2022,1,OnePlus,1396866,0.028964019,19.75148,75.713888
maharashtra,2022,1,Motorola,788109,0.016341442,19.75148,75.713888
maharashtra,2022,1,Tecno,572060,0.011861665,19.75148,75.713888
maharashtra,2022,1,Huawei,416025,0.008626279,19.75148,75.713888
maharashtra,2022,1,Others,2636427,0.054666319,19.75148,75.713888
manipur,2018,1,Xiaomi,12453,0.416140351,24.663717,93.906269
manipur,2018,1,Samsung,5612,0.187535505,24.663717,93.906269
manipur,2018,1,Vivo,2289,0.076491228,24.663717,93.906269
manipur,2018,1,Oppo,2039,0.068137009,24.663717,93.906269
manipur,2018,1,Realme,980,0.032748538,24.663717,93.906269
manipur,2018,1,Apple,918,0.030676692,24.663717,93.906269
manipur,2018,1,OnePlus,554,0.018512949,24.663717,93.906269
manipur,2018,1,Lyf,545,0.018212197,24.663717,93.906269
manipur,2018,1,Lenovo,478,0.015973266,24.663717,93.906269
manipur,2018,1,Motorola,430,0.014369256,24.663717,93.906269
manipur,2018,1,Others,3627,0.121203008,24.663717,93.906269
manipur,2018,2,Xiaomi,19879,0.431636087,24.663717,93.906269
manipur,2018,2,Samsung,8477,0.184062534,24.663717,93.906269
manipur,2018,2,Vivo,3889,0.084442514,24.663717,93.906269
manipur,2018,2,Oppo,3211,0.069720986,24.663717,93.906269
manipur,2018,2,Realme,1474,0.032005211,24.663717,93.906269
manipur,2018,2,Apple,1280,0.027792856,24.663717,93.906269
manipur,2018,2,OnePlus,779,0.016914559,24.663717,93.906269
manipur,2018,2,Lyf,726,0.015763761,24.663717,93.906269
manipur,2018,2,Lenovo,671,0.014569536,24.663717,93.906269
manipur,2018,2,Motorola,611,0.013266746,24.663717,93.906269
manipur,2018,2,Others,5058,0.109825209,24.663717,93.906269
manipur,2018,3,Xiaomi,26950,0.435133608,24.663717,93.906269
manipur,2018,3,Samsung,11353,0.183305078,24.663717,93.906269
manipur,2018,3,Vivo,5709,0.092177283,24.663717,93.906269
manipur,2018,3,Oppo,4448,0.071817228,24.663717,93.906269
manipur,2018,3,Realme,1932,0.031193994,24.663717,93.906269
manipur,2018,3,Apple,1676,0.027060628,24.663717,93.906269
manipur,2018,3,OnePlus,1022,0.016501171,24.663717,93.906269
manipur,2018,3,Motorola,866,0.013982401,24.663717,93.906269
manipur,2018,3,Micromax,817,0.013191249,24.663717,93.906269
manipur,2018,3,Gionee,816,0.013175103,24.663717,93.906269
manipur,2018,3,Others,6346,0.102462259,24.663717,93.906269
manipur,2018,4,Xiaomi,36506,0.442020124,24.663717,93.906269
manipur,2018,4,Samsung,15215,0.184225502,24.663717,93.906269
manipur,2018,4,Vivo,7945,0.096199252,24.663717,93.906269
manipur,2018,4,Oppo,6107,0.073944472,24.663717,93.906269
manipur,2018,4,Realme,2561,0.031008972,24.663717,93.906269
manipur,2018,4,Apple,2195,0.026577389,24.663717,93.906269
manipur,2018,4,OnePlus,1217,0.014735619,24.663717,93.906269
manipur,2018,4,Motorola,1091,0.013209992,24.663717,93.906269
manipur,2018,4,Huawei,1063,0.012870963,24.663717,93.906269
manipur,2018,4,Lenovo,1045,0.012653017,24.663717,93.906269
manipur,2018,4,Others,7644,0.092554699,24.663717,93.906269
manipur,2019,1,Xiaomi,44328,0.445386679,24.663717,93.906269
manipur,2019,1,Samsung,18143,0.182292242,24.663717,93.906269
manipur,2019,1,Vivo,9987,0.10034463,24.663717,93.906269
manipur,2019,1,Oppo,7606,0.076421474,24.663717,93.906269
manipur,2019,1,Realme,3053,0.030675093,24.663717,93.906269
manipur,2019,1,Apple,2686,0.026987652,24.663717,93.906269
manipur,2019,1,OnePlus,1419,0.014257438,24.663717,93.906269
manipur,2019,1,Huawei,1320,0.013262733,24.663717,93.906269
manipur,2019,1,Motorola,1261,0.012669929,24.663717,93.906269
manipur,2019,1,Lenovo,1160,0.011655129,24.663717,93.906269
manipur,2019,1,Others,8564,0.086047002,24.663717,93.906269
manipur,2019,2,Xiaomi,52830,0.448673852,24.663717,93.906269
manipur,2019,2,Samsung,21344,0.181270011,24.663717,93.906269
manipur,2019,2,Vivo,12208,0.103679924,24.663717,93.906269
manipur,2019,2,Oppo,9283,0.078838527,24.663717,93.906269
manipur,2019,2,Realme,3549,0.030140895,24.663717,93.906269
manipur,2019,2,Apple,3146,0.026718303,24.663717,93.906269
manipur,2019,2,Huawei,1571,0.013342166,24.663717,93.906269
manipur,2019,2,OnePlus,1538,0.013061904,24.663717,93.906269
manipur,2019,2,Motorola,1419,0.012051262,24.663717,93.906269
manipur,2019,2,Lenovo,1409,0.011966335,24.663717,93.906269
manipur,2019,2,Others,9450,0.080256822,24.663717,93.906269
manipur,2019,3,Xiaomi,62189,0.456212037,24.663717,93.906269
manipur,2019,3,Samsung,24119,0.176934476,24.663717,93.906269
manipur,2019,3,Vivo,14457,0.106055049,24.663717,93.906269
manipur,2019,3,Oppo,10716,0.078611462,24.663717,93.906269
manipur,2019,3,Realme,4255,0.031214238,24.663717,93.906269
manipur,2019,3,Apple,3713,0.027238182,24.663717,93.906269
manipur,2019,3,Huawei,1849,0.013564072,24.663717,93.906269
manipur,2019,3,OnePlus,1718,0.012603069,24.663717,93.906269
manipur,2019,3,Motorola,1557,0.01142199,24.663717,93.906269
manipur,2019,3,Gionee,1435,0.010527011,24.663717,93.906269
manipur,2019,3,Others,10308,0.075618416,24.663717,93.906269
manipur,2019,4,Xiaomi,71382,0.45946781,24.663717,93.906269
manipur,2019,4,Samsung,27196,0.175053747,24.663717,93.906269
manipur,2019,4,Vivo,17057,0.109791578,24.663717,93.906269
manipur,2019,4,Oppo,12455,0.080169673,24.663717,93.906269
manipur,2019,4,Realme,5083,0.03271798,24.663717,93.906269
manipur,2019,4,Apple,4146,0.026686749,24.663717,93.906269
manipur,2019,4,Huawei,2110,0.013581534,24.663717,93.906269
manipur,2019,4,OnePlus,1880,0.012101083,24.663717,93.906269
manipur,2019,4,Motorola,1694,0.010903848,24.663717,93.906269
manipur,2019,4,Gionee,1532,0.009861095,24.663717,93.906269
manipur,2019,4,Others,10823,0.069664903,24.663717,93.906269
manipur,2020,1,Xiaomi,82065,0.462666456,24.663717,93.906269
manipur,2020,1,Samsung,30698,0.173069334,24.663717,93.906269
manipur,2020,1,Vivo,20017,0.11285194,24.663717,93.906269
manipur,2020,1,Oppo,14505,0.08177636,24.663717,93.906269
manipur,2020,1,Realme,6022,0.033950861,24.663717,93.906269
manipur,2020,1,Apple,4598,0.025922627,24.663717,93.906269
manipur,2020,1,Huawei,2413,0.013604023,24.663717,93.906269
manipur,2020,1,OnePlus,2036,0.011478571,24.663717,93.906269
manipur,2020,1,Motorola,1833,0.010334096,24.663717,93.906269
manipur,2020,1,Lenovo,1609,0.009071228,24.663717,93.906269
manipur,2020,1,Others,11578,0.065274505,24.663717,93.906269
manipur,2020,2,Xiaomi,101637,0.471642165,24.663717,93.906269
manipur,2020,2,Samsung,36569,0.169696885,24.663717,93.906269
manipur,2020,2,Vivo,24681,0.114531128,24.663717,93.906269
manipur,2020,2,Oppo,17877,0.082957456,24.663717,93.906269
manipur,2020,2,Realme,7575,0.035151465,24.663717,93.906269
manipur,2020,2,Apple,5110,0.023712737,24.663717,93.906269
manipur,2020,2,Huawei,2813,0.013053607,24.663717,93.906269
manipur,2020,2,OnePlus,2198,0.010199725,24.663717,93.906269
manipur,2020,2,Motorola,2017,0.009359803,24.663717,93.906269
manipur,2020,2,Lenovo,1798,0.008343542,24.663717,93.906269
manipur,2020,2,Others,13221,0.061351487,24.663717,93.906269
manipur,2020,3,Xiaomi,123688,0.478366974,24.663717,93.906269
manipur,2020,3,Samsung,43350,0.167657399,24.663717,93.906269
manipur,2020,3,Vivo,30086,0.116358489,24.663717,93.906269
manipur,2020,3,Oppo,21723,0.084014341,24.663717,93.906269
manipur,2020,3,Realme,9422,0.036439862,24.663717,93.906269
manipur,2020,3,Apple,5797,0.022420068,24.663717,93.906269
manipur,2020,3,Huawei,3222,0.01246118,24.663717,93.906269
manipur,2020,3,OnePlus,2459,0.009510255,24.663717,93.906269
manipur,2020,3,Motorola,2176,0.008415744,24.663717,93.906269
manipur,2020,3,Lenovo,1996,0.007719589,24.663717,93.906269
manipur,2020,3,Others,14644,0.0566361,24.663717,93.906269
manipur,2020,4,Xiaomi,137767,0.477078803,24.663717,93.906269
manipur,2020,4,Samsung,48641,0.168440846,24.663717,93.906269
manipur,2020,4,Vivo,34019,0.117805743,24.663717,93.906269
manipur,2020,4,Oppo,24639,0.085323369,24.663717,93.906269
manipur,2020,4,Realme,11096,0.038424778,24.663717,93.906269
manipur,2020,4,Apple,6525,0.022595681,24.663717,93.906269
manipur,2020,4,Huawei,3448,0.011940216,24.663717,93.906269
manipur,2020,4,OnePlus,2688,0.009308382,24.663717,93.906269
manipur,2020,4,Motorola,2319,0.008030557,24.663717,93.906269
manipur,2020,4,Lenovo,2118,0.007334506,24.663717,93.906269
manipur,2020,4,Others,15512,0.053717119,24.663717,93.906269
manipur,2021,1,Xiaomi,149035,0.47665575,24.663717,93.906269
manipur,2021,1,Samsung,52212,0.166988627,24.663717,93.906269
manipur,2021,1,Vivo,37725,0.120655136,24.663717,93.906269
manipur,2021,1,Oppo,26807,0.085736308,24.663717,93.906269
manipur,2021,1,Realme,12487,0.03993693,24.663717,93.906269
manipur,2021,1,Apple,7077,0.022634232,24.663717,93.906269
manipur,2021,1,Huawei,3626,0.011596965,24.663717,93.906269
manipur,2021,1,OnePlus,2920,0.009338979,24.663717,93.906269
manipur,2021,1,Motorola,2347,0.007506365,24.663717,93.906269
manipur,2021,1,Lenovo,2098,0.006709993,24.663717,93.906269
manipur,2021,1,Others,16334,0.052240715,24.663717,93.906269
manipur,2021,2,Xiaomi,159031,0.474140527,24.663717,93.906269
manipur,2021,2,Samsung,55541,0.165591859,24.663717,93.906269
manipur,2021,2,Vivo,41068,0.122441556,24.663717,93.906269
manipur,2021,2,Oppo,29009,0.086488437,24.663717,93.906269
manipur,2021,2,Realme,14786,0.044083492,24.663717,93.906269
manipur,2021,2,Apple,7675,0.022882511,24.663717,93.906269
manipur,2021,2,Huawei,3685,0.010986587,24.663717,93.906269
manipur,2021,2,OnePlus,3183,0.009489906,24.663717,93.906269
manipur,2021,2,Motorola,2290,0.006827485,24.663717,93.906269
manipur,2021,2,HMD Global,2192,0.006535305,24.663717,93.906269
manipur,2021,2,Others,16949,0.050532335,24.663717,93.906269
manipur,2021,3,Xiaomi,171051,0.472844431,24.663717,93.906269
manipur,2021,3,Samsung,57831,0.159864989,24.663717,93.906269
manipur,2021,3,Vivo,45197,0.124940221,24.663717,93.906269
manipur,2021,3,Oppo,32022,0.088519941,24.663717,93.906269
manipur,2021,3,Realme,17435,0.048196401,24.663717,93.906269
manipur,2021,3,Apple,8421,0.023278572,24.663717,93.906269
manipur,2021,3,Huawei,4030,0.011140321,24.663717,93.906269
manipur,2021,3,OnePlus,3903,0.010789249,24.663717,93.906269
manipur,2021,3,Motorola,2266,0.006264012,24.663717,93.906269
manipur,2021,3,HMD Global,2169,0.00599587,24.663717,93.906269
manipur,2021,3,Others,17424,0.048165994,24.663717,93.906269
manipur,2021,4,Xiaomi,183086,0.472180242,24.663717,93.906269
manipur,2021,4,Samsung,60028,0.154812687,24.663717,93.906269
manipur,2021,4,Vivo,48425,0.124888458,24.663717,93.906269
manipur,2021,4,Oppo,34483,0.08893193,24.663717,93.906269
manipur,2021,4,Realme,21355,0.055074714,24.663717,93.906269
manipur,2021,4,Apple,9391,0.024219463,24.663717,93.906269
manipur,2021,4,OnePlus,4695,0.012108442,24.663717,93.906269
manipur,2021,4,Huawei,4031,0.010395981,24.663717,93.906269
manipur,2021,4,HMD Global,2508,0.006468152,24.663717,93.906269
manipur,2021,4,Motorola,2358,0.006081301,24.663717,93.906269
manipur,2021,4,Others,17386,0.044838631,24.663717,93.906269
manipur,2022,1,Xiaomi,193373,0.46946589,24.663717,93.906269
manipur,2022,1,Samsung,62042,0.150623938,24.663717,93.906269
manipur,2022,1,Vivo,51648,0.125389658,24.663717,93.906269
manipur,2022,1,Oppo,37434,0.090881282,24.663717,93.906269
manipur,2022,1,Realme,24745,0.060075261,24.663717,93.906269
manipur,2022,1,Apple,10256,0.024899247,24.663717,93.906269
manipur,2022,1,OnePlus,5335,0.012952173,24.663717,93.906269
manipur,2022,1,Huawei,4094,0.009939306,24.663717,93.906269
manipur,2022,1,HMD Global,2518,0.006113134,24.663717,93.906269
manipur,2022,1,Motorola,2359,0.005727118,24.663717,93.906269
manipur,2022,1,Others,18096,0.043932993,24.663717,93.906269
meghalaya,2018,1,Xiaomi,4528,0.244584886,25.467031,91.366216
meghalaya,2018,1,Samsung,3411,0.184248906,25.467031,91.366216
meghalaya,2018,1,Vivo,1869,0.100956085,25.467031,91.366216
meghalaya,2018,1,Oppo,1779,0.096094636,25.467031,91.366216
meghalaya,2018,1,Realme,1065,0.057527143,25.467031,91.366216
meghalaya,2018,1,Motorola,662,0.035758656,25.467031,91.366216
meghalaya,2018,1,Lenovo,577,0.031167288,25.467031,91.366216
meghalaya,2018,1,Apple,548,0.029600821,25.467031,91.366216
meghalaya,2018,1,Micromax,498,0.026900016,25.467031,91.366216
meghalaya,2018,1,OnePlus,435,0.023497002,25.467031,91.366216
meghalaya,2018,1,Others,3141,0.16966456,25.467031,91.366216
meghalaya,2018,2,Xiaomi,6618,0.248628747,25.467031,91.366216
meghalaya,2018,2,Samsung,4962,0.186415208,25.467031,91.366216
meghalaya,2018,2,Vivo,2798,0.105116838,25.467031,91.366216
meghalaya,2018,2,Oppo,2671,0.100345631,25.467031,91.366216
meghalaya,2018,2,Realme,1478,0.055526336,25.467031,91.366216
meghalaya,2018,2,Motorola,917,0.034450372,25.467031,91.366216
meghalaya,2018,2,Lenovo,808,0.030355399,25.467031,91.366216
meghalaya,2018,2,Apple,711,0.026711248,25.467031,91.366216
meghalaya,2018,2,Micromax,667,0.025058231,25.467031,91.366216
meghalaya,2018,2,Asus,556,0.020888121,25.467031,91.366216
meghalaya,2018,2,Others,4432,0.16650387,25.467031,91.366216
meghalaya,2018,3,Xiaomi,9247,0.248035192,25.467031,91.366216
meghalaya,2018,3,Samsung,7096,0.190338242,25.467031,91.366216
meghalaya,2018,3,Vivo,4323,0.11595719,25.467031,91.366216
meghalaya,2018,3,Oppo,3817,0.102384593,25.467031,91.366216
meghalaya,2018,3,Realme,1993,0.053458866,25.467031,91.366216
meghalaya,2018,3,Motorola,1170,0.031383278,25.467031,91.366216
meghalaya,2018,3,Lenovo,958,0.025696736,25.467031,91.366216
meghalaya,2018,3,Apple,908,0.02435557,25.467031,91.366216
meghalaya,2018,3,Micromax,900,0.024140983,25.467031,91.366216
meghalaya,2018,3,Asus,784,0.021029479,25.467031,91.366216
meghalaya,2018,3,Others,6085,0.163219871,25.467031,91.366216
meghalaya,2018,4,Xiaomi,12391,0.249647419,25.467031,91.366216
meghalaya,2018,4,Samsung,9662,0.194664947,25.467031,91.366216
meghalaya,2018,4,Vivo,6164,0.124189064,25.467031,91.366216
meghalaya,2018,4,Oppo,5306,0.106902526,25.467031,91.366216
meghalaya,2018,4,Realme,2710,0.05459967,25.467031,91.366216
meghalaya,2018,4,Motorola,1447,0.029153403,25.467031,91.366216
meghalaya,2018,4,Lenovo,1261,0.025405972,25.467031,91.366216
meghalaya,2018,4,Apple,1138,0.022927832,25.467031,91.366216
meghalaya,2018,4,Asus,1055,0.021255591,25.467031,91.366216
meghalaya,2018,4,Micromax,1051,0.021175001,25.467031,91.366216
meghalaya,2018,4,Others,7449,0.150078575,25.467031,91.366216
meghalaya,2019,1,Xiaomi,15243,0.247906061,25.467031,91.366216
meghalaya,2019,1,Samsung,11907,0.19365069,25.467031,91.366216
meghalaya,2019,1,Vivo,7947,0.129246833,25.467031,91.366216
meghalaya,2019,1,Oppo,6915,0.112462797,25.467031,91.366216
meghalaya,2019,1,Realme,3316,0.053930099,25.467031,91.366216
meghalaya,2019,1,Motorola,1658,0.02696505,25.467031,91.366216
meghalaya,2019,1,Lenovo,1461,0.02376112,25.467031,91.366216
meghalaya,2019,1,Apple,1365,0.022199815,25.467031,91.366216
meghalaya,2019,1,Huawei,1316,0.021402898,25.467031,91.366216
meghalaya,2019,1,Micromax,1298,0.021110153,25.467031,91.366216
meghalaya,2019,1,Others,9061,0.147364484,25.467031,91.366216
meghalaya,2019,2,Xiaomi,18498,0.247478126,25.467031,91.366216
meghalaya,2019,2,Samsung,14431,0.193067188,25.467031,91.366216
meghalaya,2019,2,Vivo,9893,0.132354909,25.467031,91.366216
meghalaya,2019,2,Oppo,8757,0.117156771,25.467031,91.366216
meghalaya,2019,2,Realme,4015,0.053715249,25.467031,91.366216
meghalaya,2019,2,Motorola,1926,0.025767265,25.467031,91.366216
meghalaya,2019,2,Lenovo,1740,0.023278838,25.467031,91.366216
meghalaya,2019,2,Huawei,1622,0.021700158,25.467031,91.366216
meghalaya,2019,2,Apple,1607,0.021499478,25.467031,91.366216
meghalaya,2019,2,Micromax,1521,0.020348915,25.467031,91.366216
meghalaya,2019,2,Others,10736,0.143633104,25.467031,91.366216
meghalaya,2019,3,Xiaomi,21608,0.247245266,25.467031,91.366216
meghalaya,2019,3,Samsung,16550,0.189370101,25.467031,91.366216
meghalaya,2019,3,Vivo,11978,0.137055896,25.467031,91.366216
meghalaya,2019,3,Oppo,10379,0.118759654,25.467031,91.366216
meghalaya,2019,3,Realme,4869,0.055712569,25.467031,91.366216
meghalaya,2019,3,Motorola,2101,0.024040277,25.467031,91.366216
meghalaya,2019,3,Huawei,1917,0.021934893,25.467031,91.366216
meghalaya,2019,3,Apple,1850,0.021168259,25.467031,91.366216
meghalaya,2019,3,Asus,1800,0.020596144,25.467031,91.366216
meghalaya,2019,3,Micromax,1791,0.020493163,25.467031,91.366216
meghalaya,2019,3,Others,12552,0.143623777,25.467031,91.366216
meghalaya,2019,4,Xiaomi,24747,0.247395781,25.467031,91.366216
meghalaya,2019,4,Samsung,19042,0.190362891,25.467031,91.366216
meghalaya,2019,4,Vivo,14054,0.140497851,25.467031,91.366216
meghalaya,2019,4,Oppo,12145,0.121413576,25.467031,91.366216
meghalaya,2019,4,Realme,5932,0.059302209,25.467031,91.366216
meghalaya,2019,4,Motorola,2238,0.022373288,25.467031,91.366216
meghalaya,2019,4,Huawei,2178,0.021773468,25.467031,91.366216
meghalaya,2019,4,Apple,2052,0.020513846,25.467031,91.366216
meghalaya,2019,4,Micromax,1999,0.019984005,25.467031,91.366216
meghalaya,2019,4,Asus,1825,0.018244527,25.467031,91.366216
meghalaya,2019,4,Others,13818,0.138138558,25.467031,91.366216
meghalaya,2020,1,Xiaomi,27877,0.244934718,25.467031,91.366216
meghalaya,2020,1,Samsung,21610,0.189871193,25.467031,91.366216
meghalaya,2020,1,Vivo,16379,0.14391024,25.467031,91.366216
meghalaya,2020,1,Oppo,14191,0.124685891,25.467031,91.366216
meghalaya,2020,1,Realme,7242,0.063630133,25.467031,91.366216
meghalaya,2020,1,Huawei,2446,0.021491205,25.467031,91.366216
meghalaya,2020,1,Motorola,2386,0.020964029,25.467031,91.366216
meghalaya,2020,1,Apple,2309,0.020287487,25.467031,91.366216
meghalaya,2020,1,Micromax,2089,0.018354508,25.467031,91.366216
meghalaya,2020,1,Asus,2050,0.018011844,25.467031,91.366216
meghalaya,2020,1,Others,15235,0.133858752,25.467031,91.366216
meghalaya,2020,2,Xiaomi,32935,0.241793981,25.467031,91.366216
meghalaya,2020,2,Samsung,25696,0.188648494,25.467031,91.366216
meghalaya,2020,2,Vivo,20152,0.147946935,25.467031,91.366216
meghalaya,2020,2,Oppo,17459,0.128176138,25.467031,91.366216
meghalaya,2020,2,Realme,9186,0.067439487,25.467031,91.366216
meghalaya,2020,2,Huawei,2792,0.02049761,25.467031,91.366216
meghalaya,2020,2,Motorola,2600,0.019088033,25.467031,91.366216
meghalaya,2020,2,Micromax,2562,0.018809054,25.467031,91.366216
meghalaya,2020,2,Apple,2489,0.01827312,25.467031,91.366216
meghalaya,2020,2,Asus,2372,0.017414159,25.467031,91.366216
