State,Transaction_Year,Quarters,District,RegisteredUsers,latitude,longitude
chhattisgarh,2021,2,surguja,158949,21.278657,81.866144
chhattisgarh,2021,2,mahasamund,149983,21.278657,81.866144
chhattisgarh,2021,3,raipur,917950,21.278657,81.866144
chhattisgarh,2021,3,durg,568361,21.278657,81.866144
chhattisgarh,2021,3,bilaspur,474660,21.278657,81.866144
chhattisgarh,2021,3,raigarh,354087,21.278657,81.866144
chhattisgarh,2021,3,janjgir champa,346366,21.278657,81.866144
chhattisgarh,2021,3,korba,279897,21.278657,81.866144
chhattisgarh,2021,3,rajnandgaon,232140,21.278657,81.866144
chhattisgarh,2021,3,baloda bazar,205941,21.278657,81.866144
chhattisgarh,2021,3,surguja,171276,21.278657,81.866144
chhattisgarh,2021,3,mahasamund,161893,21.278657,81.866144
chhattisgarh,2021,4,raipur,979741,21.278657,81.866144
chhattisgarh,2021,4,durg,604621,21.278657,81.866144
chhattisgarh,2021,4,bilaspur,506449,21.278657,81.866144
chhattisgarh,2021,4,raigarh,378507,21.278657,81.866144
chhattisgarh,2021,4,janjgir champa,368980,21.278657,81.866144
chhattisgarh,2021,4,korba,299191,21.278657,81.866144
chhattisgarh,2021,4,rajnandgaon,248230,21.278657,81.866144
chhattisgarh,2021,4,baloda bazar,220188,21.278657,81.866144
chhattisgarh,2021,4,surguja,183559,21.278657,81.866144
chhattisgarh,2021,4,mahasamund,173519,21.278657,81.866144
chhattisgarh,2022,1,raipur,1038105,21.278657,81.866144
chhattisgarh,2022,1,durg,639688,21.278657,81.866144
chhattisgarh,2022,1,bilaspur,537617,21.278657,81.866144
chhattisgarh,2022,1,raigarh,403164,21.278657,81.866144
chhattisgarh,2022,1,janjgir champa,392285,21.278657,81.866144
chhattisgarh,2022,1,korba,317604,21.278657,81.866144
chhattisgarh,2022,1,rajnandgaon,264326,21.278657,81.866144
chhattisgarh,2022,1,baloda bazar,234464,21.278657,81.866144
chhattisgarh,2022,1,surguja,195440,21.278657,81.866144
chhattisgarh,2022,1,mahasamund,185227,21.278657,81.866144
chhattisgarh,2022,2,raipur,1093318,21.278657,81.866144
chhattisgarh,2022,2,durg,672947,21.278657,81.866144
chhattisgarh,2022,2,bilaspur,566475,21.278657,81.866144
chhattisgarh,2022,2,raigarh,425526,21.278657,81.866144
chhattisgarh,2022,2,janjgir champa,414133,21.278657,81.866144
chhattisgarh,2022,2,korba,334672,21.278657,81.866144
chhattisgarh,2022,2,rajnandgaon,278724,21.278657,81.866144
chhattisgarh,2022,2,baloda bazar,247634,21.278657,81.866144
chhattisgarh,2022,2,surguja,206354,21.278657,81.866144
chhattisgarh,2022,2,mahasamund,195406,21.278657,81.866144
chhattisgarh,2022,3,raipur,1150501,21.278657,81.866144
chhattisgarh,2022,3,durg,707241,21.278657,81.866144
chhattisgarh,2022,3,bilaspur,596003,21.278657,81.866144
chhattisgarh,2022,3,raigarh,448366,21.278657,81.866144
chhattisgarh,2022,3,janjgir champa,436349,21.278657,81.866144
chhattisgarh,2022,3,korba,352198,21.278657,81.866144
chhattisgarh,2022,3,rajnandgaon,292804,21.278657,81.866144
chhattisgarh,2022,3,baloda bazar,260632,21.278657,81.866144
chhattisgarh,2022,3,surguja,217313,21.278657,81.866144
chhattisgarh,2022,3,mahasamund,205270,21.278657,81.866144
chhattisgarh,2022,4,raipur,1205632,21.278657,81.866144
chhattisgarh,2022,4,durg,740173,21.278657,81.866144
chhattisgarh,2022,4,bilaspur,622644,21.278657,81.866144
chhattisgarh,2022,4,raigarh,468010,21.278657,81.866144
chhattisgarh,2022,4,janjgir champa,455430,21.278657,81.866144
chhattisgarh,2022,4,korba,368179,21.278657,81.866144
chhattisgarh,2022,4,rajnandgaon,304353,21.278657,81.866144
chhattisgarh,2022,4,baloda bazar,271259,21.278657,81.866144
chhattisgarh,2022,4,surguja,226706,21.278657,81.866144
chhattisgarh,2022,4,mahasamund,213189,21.278657,81.866144
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,dadra and nagar haveli,32028,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,daman,18677,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,diu,2553,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,dadra and nagar haveli,43085,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,daman,25144,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,diu,3229,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,dadra and nagar haveli,55626,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,daman,32651,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,diu,3830,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,dadra and nagar haveli,69833,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,daman,42069,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,diu,4609,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,dadra and nagar haveli,83987,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,daman,51093,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,diu,5452,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,dadra and nagar haveli,94382,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,daman,58005,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,diu,6193,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,dadra and nagar haveli,105329,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,daman,64854,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,diu,6746,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,dadra and nagar haveli,117805,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,daman,72470,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,diu,7323,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,dadra and nagar haveli,130255,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,daman,80329,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,diu,7912,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,dadra and nagar haveli,146003,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,daman,90016,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu,8795,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,dadra and nagar haveli,160183,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,daman,98108,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu,9655,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,dadra and nagar haveli,177432,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,daman,108511,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu,10550,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,dadra and nagar haveli,192262,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,daman,117728,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu,11406,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,dadra and nagar haveli,206516,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,daman,126258,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu,12220,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,dadra and nagar haveli,222731,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,daman,135976,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu,13167,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,dadra and nagar haveli,239110,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,daman,145806,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu,14047,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,dadra and nagar haveli,254577,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,daman,155029,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu,14964,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,dadra and nagar haveli,269344,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,daman,163861,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu,15811,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,dadra and nagar haveli,284923,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,daman,173219,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu,16665,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,dadra and nagar haveli,300217,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,daman,182481,20.322878,72.966725
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu,17427,20.322878,72.966725
delhi,2018,1,west,308558,28.704059,77.10249
delhi,2018,1,south east delhi,251213,28.704059,77.10249
delhi,2018,1,north west,223679,28.704059,77.10249
delhi,2018,1,new delhi,212008,28.704059,77.10249
delhi,2018,1,central delhi,202723,28.704059,77.10249
delhi,2018,1,south west,179197,28.704059,77.10249
delhi,2018,1,north,173622,28.704059,77.10249
delhi,2018,1,east,169295,28.704059,77.10249
delhi,2018,1,south,156706,28.704059,77.10249
delhi,2018,1,shahdara,114549,28.704059,77.10249
delhi,2018,2,west,406877,28.704059,77.10249
delhi,2018,2,south east delhi,333350,28.704059,77.10249
delhi,2018,2,north west,294038,28.704059,77.10249
delhi,2018,2,new delhi,282319,28.704059,77.10249
delhi,2018,2,central delhi,267154,28.704059,77.10249
delhi,2018,2,south west,236789,28.704059,77.10249
delhi,2018,2,north,227958,28.704059,77.10249
delhi,2018,2,east,221449,28.704059,77.10249
delhi,2018,2,south,206935,28.704059,77.10249
delhi,2018,2,shahdara,152113,28.704059,77.10249
delhi,2018,3,west,515854,28.704059,77.10249
delhi,2018,3,south east delhi,423177,28.704059,77.10249
delhi,2018,3,north west,376806,28.704059,77.10249
delhi,2018,3,new delhi,363140,28.704059,77.10249
delhi,2018,3,central delhi,340549,28.704059,77.10249
delhi,2018,3,south west,297663,28.704059,77.10249
delhi,2018,3,north,290251,28.704059,77.10249
delhi,2018,3,east,280847,28.704059,77.10249
delhi,2018,3,south,264628,28.704059,77.10249
delhi,2018,3,shahdara,192430,28.704059,77.10249
delhi,2018,4,west,686653,28.704059,77.10249
delhi,2018,4,south east delhi,564640,28.704059,77.10249
delhi,2018,4,north west,496928,28.704059,77.10249
delhi,2018,4,new delhi,470991,28.704059,77.10249
delhi,2018,4,central delhi,446787,28.704059,77.10249
delhi,2018,4,south west,393208,28.704059,77.10249
delhi,2018,4,north,379177,28.704059,77.10249
delhi,2018,4,east,373139,28.704059,77.10249
delhi,2018,4,south,344311,28.704059,77.10249
delhi,2018,4,shahdara,257785,28.704059,77.10249
delhi,2019,1,west,820526,28.704059,77.10249
delhi,2019,1,south east delhi,671667,28.704059,77.10249
delhi,2019,1,north west,583438,28.704059,77.10249
delhi,2019,1,new delhi,558516,28.704059,77.10249
delhi,2019,1,central delhi,529918,28.704059,77.10249
delhi,2019,1,south west,467571,28.704059,77.10249
delhi,2019,1,north,447987,28.704059,77.10249
delhi,2019,1,east,439639,28.704059,77.10249
delhi,2019,1,south,407519,28.704059,77.10249
delhi,2019,1,shahdara,310351,28.704059,77.10249
delhi,2019,2,west,919096,28.704059,77.10249
delhi,2019,2,south east delhi,749218,28.704059,77.10249
delhi,2019,2,north west,649377,28.704059,77.10249
delhi,2019,2,new delhi,637526,28.704059,77.10249
delhi,2019,2,central delhi,596940,28.704059,77.10249
delhi,2019,2,south west,519422,28.704059,77.10249
delhi,2019,2,north,502570,28.704059,77.10249
delhi,2019,2,east,487121,28.704059,77.10249
delhi,2019,2,south,453829,28.704059,77.10249
delhi,2019,2,shahdara,352312,28.704059,77.10249
delhi,2019,3,west,1008836,28.704059,77.10249
delhi,2019,3,south east delhi,821304,28.704059,77.10249
delhi,2019,3,north west,709448,28.704059,77.10249
delhi,2019,3,new delhi,705546,28.704059,77.10249
delhi,2019,3,central delhi,658985,28.704059,77.10249
delhi,2019,3,south west,567496,28.704059,77.10249
delhi,2019,3,north,554029,28.704059,77.10249
delhi,2019,3,east,532254,28.704059,77.10249
delhi,2019,3,south,498200,28.704059,77.10249
delhi,2019,3,shahdara,391827,28.704059,77.10249
delhi,2019,4,west,1081496,28.704059,77.10249
delhi,2019,4,south east delhi,883080,28.704059,77.10249
delhi,2019,4,north west,758620,28.704059,77.10249
delhi,2019,4,new delhi,757888,28.704059,77.10249
delhi,2019,4,central delhi,711015,28.704059,77.10249
delhi,2019,4,south west,605482,28.704059,77.10249
delhi,2019,4,north,598910,28.704059,77.10249
delhi,2019,4,east,568283,28.704059,77.10249
delhi,2019,4,south,533716,28.704059,77.10249
delhi,2019,4,shahdara,425305,28.704059,77.10249
delhi,2020,1,west,1160353,28.704059,77.10249
delhi,2020,1,south east delhi,947535,28.704059,77.10249
delhi,2020,1,north west,814249,28.704059,77.10249
delhi,2020,1,new delhi,810489,28.704059,77.10249
delhi,2020,1,central delhi,765149,28.704059,77.10249
delhi,2020,1,north,648654,28.704059,77.10249
delhi,2020,1,south west,644981,28.704059,77.10249
delhi,2020,1,east,604768,28.704059,77.10249
delhi,2020,1,south,570329,28.704059,77.10249
delhi,2020,1,shahdara,460186,28.704059,77.10249
delhi,2020,2,west,1243875,28.704059,77.10249
delhi,2020,2,south east delhi,1011931,28.704059,77.10249
delhi,2020,2,north west,877218,28.704059,77.10249
delhi,2020,2,new delhi,858515,28.704059,77.10249
delhi,2020,2,central delhi,821609,28.704059,77.10249
delhi,2020,2,north,704186,28.704059,77.10249
delhi,2020,2,south west,688199,28.704059,77.10249
delhi,2020,2,east,641233,28.704059,77.10249
delhi,2020,2,south,608062,28.704059,77.10249
delhi,2020,2,shahdara,498710,28.704059,77.10249
delhi,2020,3,west,1343895,28.704059,77.10249
delhi,2020,3,south east delhi,1088989,28.704059,77.10249
delhi,2020,3,north west,946954,28.704059,77.10249
delhi,2020,3,new delhi,912051,28.704059,77.10249
delhi,2020,3,central delhi,888536,28.704059,77.10249
delhi,2020,3,north,763389,28.704059,77.10249
delhi,2020,3,south west,739034,28.704059,77.10249
delhi,2020,3,east,685955,28.704059,77.10249
delhi,2020,3,south,651616,28.704059,77.10249
delhi,2020,3,shahdara,543831,28.704059,77.10249
delhi,2020,4,west,1451042,28.704059,77.10249
delhi,2020,4,south east delhi,1174221,28.704059,77.10249
delhi,2020,4,north west,1019187,28.704059,77.10249
delhi,2020,4,new delhi,971715,28.704059,77.10249
delhi,2020,4,central delhi,962750,28.704059,77.10249
delhi,2020,4,north,827019,28.704059,77.10249
delhi,2020,4,south west,792331,28.704059,77.10249
delhi,2020,4,east,734091,28.704059,77.10249
delhi,2020,4,south,699303,28.704059,77.10249
delhi,2020,4,shahdara,591192,28.704059,77.10249
delhi,2021,1,west,1559112,28.704059,77.10249
delhi,2021,1,south east delhi,1260645,28.704059,77.10249
delhi,2021,1,north west,1094464,28.704059,77.10249
delhi,2021,1,new delhi,1039016,28.704059,77.10249
delhi,2021,1,central delhi,1035060,28.704059,77.10249
delhi,2021,1,north,890194,28.704059,77.10249
delhi,2021,1,south west,849223,28.704059,77.10249
delhi,2021,1,east,786308,28.704059,77.10249
delhi,2021,1,south,749173,28.704059,77.10249
delhi,2021,1,shahdara,636908,28.704059,77.10249
delhi,2021,2,west,1666267,28.704059,77.10249
delhi,2021,2,south east delhi,1346063,28.704059,77.10249
delhi,2021,2,north west,1170137,28.704059,77.10249
delhi,2021,2,new delhi,1108471,28.704059,77.10249
delhi,2021,2,central delhi,1105640,28.704059,77.10249
delhi,2021,2,north,952374,28.704059,77.10249
delhi,2021,2,south west,906878,28.704059,77.10249
delhi,2021,2,east,839185,28.704059,77.10249
delhi,2021,2,south,799590,28.704059,77.10249
delhi,2021,2,shahdara,681073,28.704059,77.10249
delhi,2021,3,west,1785309,28.704059,77.10249
delhi,2021,3,south east delhi,1441462,28.704059,77.10249
delhi,2021,3,north west,1254464,28.704059,77.10249
delhi,2021,3,new delhi,1185588,28.704059,77.10249
delhi,2021,3,central delhi,1184217,28.704059,77.10249
delhi,2021,3,north,1022251,28.704059,77.10249
delhi,2021,3,south west,971552,28.704059,77.10249
delhi,2021,3,east,898137,28.704059,77.10249
delhi,2021,3,south,855177,28.704059,77.10249
delhi,2021,3,shahdara,730209,28.704059,77.10249
delhi,2021,4,west,1905278,28.704059,77.10249
delhi,2021,4,south east delhi,1537814,28.704059,77.10249
delhi,2021,4,north west,1339480,28.704059,77.10249
delhi,2021,4,central delhi,1263911,28.704059,77.10249
delhi,2021,4,new delhi,1263818,28.704059,77.10249
delhi,2021,4,north,1093028,28.704059,77.10249
delhi,2021,4,south west,1036466,28.704059,77.10249
delhi,2021,4,east,957392,28.704059,77.10249
delhi,2021,4,south,911399,28.704059,77.10249
delhi,2021,4,shahdara,779798,28.704059,77.10249
delhi,2022,1,west,2017435,28.704059,77.10249
delhi,2022,1,south east delhi,1628157,28.704059,77.10249
delhi,2022,1,north west,1419688,28.704059,77.10249
delhi,2022,1,central delhi,1338465,28.704059,77.10249
delhi,2022,1,new delhi,1336911,28.704059,77.10249
delhi,2022,1,north,1159277,28.704059,77.10249
delhi,2022,1,south west,1097016,28.704059,77.10249
delhi,2022,1,east,1013024,28.704059,77.10249
delhi,2022,1,south,963775,28.704059,77.10249
delhi,2022,1,shahdara,826148,28.704059,77.10249
delhi,2022,2,west,2124626,28.704059,77.10249
delhi,2022,2,south east delhi,1714507,28.704059,77.10249
delhi,2022,2,north west,1496002,28.704059,77.10249
delhi,2022,2,central delhi,1409776,28.704059,77.10249
delhi,2022,2,new delhi,1406687,28.704059,77.10249
delhi,2022,2,north,1222605,28.704059,77.10249
delhi,2022,2,south west,1155288,28.704059,77.10249
delhi,2022,2,east,1066632,28.704059,77.10249
delhi,2022,2,south,1013938,28.704059,77.10249
delhi,2022,2,shahdara,870461,28.704059,77.10249
delhi,2022,3,west,2235907,28.704059,77.10249
delhi,2022,3,south east delhi,1804123,28.704059,77.10249
delhi,2022,3,north west,1575473,28.704059,77.10249
delhi,2022,3,central delhi,1483786,28.704059,77.10249
delhi,2022,3,new delhi,1479669,28.704059,77.10249
delhi,2022,3,north,1288507,28.704059,77.10249
delhi,2022,3,south west,1215697,28.704059,77.10249
delhi,2022,3,east,1121596,28.704059,77.10249
delhi,2022,3,south,1065631,28.704059,77.10249
delhi,2022,3,shahdara,917096,28.704059,77.10249
delhi,2022,4,west,2348063,28.704059,77.10249
delhi,2022,4,south east delhi,1894776,28.704059,77.10249
delhi,2022,4,north west,1655730,28.704059,77.10249
delhi,2022,4,central delhi,1558400,28.704059,77.10249
delhi,2022,4,new delhi,1552874,28.704059,77.10249
delhi,2022,4,north,1354521,28.704059,77.10249
delhi,2022,4,south west,1275864,28.704059,77.10249
delhi,2022,4,east,1177294,28.704059,77.10249
delhi,2022,4,south,1117981,28.704059,77.10249
delhi,2022,4,shahdara,963656,28.704059,77.10249
goa,2018,1,north goa,57769,15.299327,74.123996
goa,2018,1,south goa,34167,15.299327,74.123996
goa,2018,2,north goa,76192,15.299327,74.123996
goa,2018,2,south goa,45982,15.299327,74.123996
goa,2018,3,north goa,95307,15.299327,74.123996
goa,2018,3,south goa,58495,15.299327,74.123996
goa,2018,4,north goa,121001,15.299327,74.123996
goa,2018,4,south goa,74349,15.299327,74.123996
goa,2019,1,north goa,147802,15.299327,74.123996
goa,2019,1,south goa,90350,15.299327,74.123996
goa,2019,2,north goa,173002,15.299327,74.123996
goa,2019,2,south goa,105938,15.299327,74.123996
goa,2019,3,north goa,197361,15.299327,74.123996
goa,2019,3,south goa,119833,15.299327,74.123996
goa,2019,4,north goa,220385,15.299327,74.123996
goa,2019,4,south goa,133161,15.299327,74.123996
goa,2020,1,north goa,244309,15.299327,74.123996
goa,2020,1,south goa,147591,15.299327,74.123996
goa,2020,2,north goa,267533,15.299327,74.123996
goa,2020,2,south goa,163106,15.299327,74.123996
goa,2020,3,north goa,294195,15.299327,74.123996
goa,2020,3,south goa,180767,15.299327,74.123996
goa,2020,4,north goa,326479,15.299327,74.123996
goa,2020,4,south goa,201105,15.299327,74.123996
goa,2021,1,north goa,352593,15.299327,74.123996
goa,2021,1,south goa,217442,15.299327,74.123996
goa,2021,2,north goa,376703,15.299327,74.123996
goa,2021,2,south goa,232403,15.299327,74.123996
goa,2021,3,north goa,403952,15.299327,74.123996
goa,2021,3,south goa,249506,15.299327,74.123996
goa,2021,4,north goa,430814,15.299327,74.123996
goa,2021,4,south goa,266364,15.299327,74.123996
goa,2022,1,north goa,456250,15.299327,74.123996
goa,2022,1,south goa,282378,15.299327,74.123996
goa,2022,2,north goa,480353,15.299327,74.123996
goa,2022,2,south goa,297426,15.299327,74.123996
goa,2022,3,north goa,504946,15.299327,74.123996
goa,2022,3,south goa,312884,15.299327,74.123996
goa,2022,4,north goa,527826,15.299327,74.123996
goa,2022,4,south goa,327376,15.299327,74.123996
gujarat,2018,1,ahmadabad,572811,22.258652,71.192381
gujarat,2018,1,surat,489852,22.258652,71.192381
gujarat,2018,1,vadodara,205722,22.258652,71.192381
gujarat,2018,1,rajkot,133017,22.258652,71.192381
gujarat,2018,1,gandhinagar,118201,22.258652,71.192381
gujarat,2018,1,bharuch,101575,22.258652,71.192381
gujarat,2018,1,kachchh,97838,22.258652,71.192381
gujarat,2018,1,mahesana,97004,22.258652,71.192381
gujarat,2018,1,banas kantha,93506,22.258652,71.192381
gujarat,2018,1,bhavnagar,87683,22.258652,71.192381
gujarat,2018,2,ahmadabad,751746,22.258652,71.192381
gujarat,2018,2,surat,652372,22.258652,71.192381
gujarat,2018,2,vadodara,271730,22.258652,71.192381
gujarat,2018,2,rajkot,174778,22.258652,71.192381
gujarat,2018,2,gandhinagar,155539,22.258652,71.192381
gujarat,2018,2,bharuch,134500,22.258652,71.192381
gujarat,2018,2,kachchh,128064,22.258652,71.192381
gujarat,2018,2,mahesana,127614,22.258652,71.192381
gujarat,2018,2,banas kantha,125849,22.258652,71.192381
gujarat,2018,2,bhavnagar,115812,22.258652,71.192381
gujarat,2018,3,ahmadabad,919252,22.258652,71.192381
gujarat,2018,3,surat,808005,22.258652,71.192381
gujarat,2018,3,vadodara,335125,22.258652,71.192381
gujarat,2018,3,rajkot,215459,22.258652,71.192381
gujarat,2018,3,gandhinagar,190882,22.258652,71.192381
gujarat,2018,3,bharuch,169322,22.258652,71.192381
gujarat,2018,3,banas kantha,159591,22.258652,71.192381
gujarat,2018,3,kachchh,158762,22.258652,71.192381
gujarat,2018,3,mahesana,157274,22.258652,71.192381
gujarat,2018,3,bhavnagar,141243,22.258652,71.192381
gujarat,2018,4,ahmadabad,1212636,22.258652,71.192381
gujarat,2018,4,surat,998807,22.258652,71.192381
gujarat,2018,4,vadodara,421895,22.258652,71.192381
gujarat,2018,4,rajkot,260602,22.258652,71.192381
gujarat,2018,4,gandhinagar,242368,22.258652,71.192381
gujarat,2018,4,bharuch,211843,22.258652,71.192381
gujarat,2018,4,banas kantha,197774,22.258652,71.192381
gujarat,2018,4,kachchh,195295,22.258652,71.192381
gujarat,2018,4,mahesana,192493,22.258652,71.192381
gujarat,2018,4,bhavnagar,173699,22.258652,71.192381
gujarat,2019,1,ahmadabad,1450100,22.258652,71.192381
gujarat,2019,1,surat,1180819,22.258652,71.192381
gujarat,2019,1,vadodara,502520,22.258652,71.192381
gujarat,2019,1,rajkot,304415,22.258652,71.192381
gujarat,2019,1,gandhinagar,291858,22.258652,71.192381
gujarat,2019,1,bharuch,252826,22.258652,71.192381
gujarat,2019,1,banas kantha,239613,22.258652,71.192381
gujarat,2019,1,kachchh,231871,22.258652,71.192381
gujarat,2019,1,mahesana,230403,22.258652,71.192381
gujarat,2019,1,valsad,209477,22.258652,71.192381
gujarat,2019,2,ahmadabad,1656341,22.258652,71.192381
gujarat,2019,2,surat,1338584,22.258652,71.192381
gujarat,2019,2,vadodara,572031,22.258652,71.192381
gujarat,2019,2,rajkot,345178,22.258652,71.192381
gujarat,2019,2,gandhinagar,333056,22.258652,71.192381
gujarat,2019,2,bharuch,284296,22.258652,71.192381
gujarat,2019,2,banas kantha,271379,22.258652,71.192381
gujarat,2019,2,kachchh,261458,22.258652,71.192381
gujarat,2019,2,mahesana,259949,22.258652,71.192381
gujarat,2019,2,valsad,238764,22.258652,71.192381
gujarat,2019,3,ahmadabad,1848860,22.258652,71.192381
gujarat,2019,3,surat,1481391,22.258652,71.192381
gujarat,2019,3,vadodara,637678,22.258652,71.192381
gujarat,2019,3,rajkot,384852,22.258652,71.192381
gujarat,2019,3,gandhinagar,372464,22.258652,71.192381
gujarat,2019,3,bharuch,315856,22.258652,71.192381
gujarat,2019,3,banas kantha,301373,22.258652,71.192381
gujarat,2019,3,mahesana,286652,22.258652,71.192381
gujarat,2019,3,kachchh,285519,22.258652,71.192381
gujarat,2019,3,valsad,266134,22.258652,71.192381
gujarat,2019,4,ahmadabad,2015947,22.258652,71.192381
gujarat,2019,4,surat,1624077,22.258652,71.192381
gujarat,2019,4,vadodara,700817,22.258652,71.192381
gujarat,2019,4,rajkot,426178,22.258652,71.192381
gujarat,2019,4,gandhinagar,408526,22.258652,71.192381
gujarat,2019,4,bharuch,350619,22.258652,71.192381
gujarat,2019,4,banas kantha,339582,22.258652,71.192381
gujarat,2019,4,mahesana,316985,22.258652,71.192381
gujarat,2019,4,kachchh,314732,22.258652,71.192381
gujarat,2019,4,valsad,296977,22.258652,71.192381
gujarat,2020,1,ahmadabad,2185983,22.258652,71.192381
gujarat,2020,1,surat,1772703,22.258652,71.192381
gujarat,2020,1,vadodara,763969,22.258652,71.192381
gujarat,2020,1,rajkot,469636,22.258652,71.192381
gujarat,2020,1,gandhinagar,445290,22.258652,71.192381
gujarat,2020,1,banas kantha,386212,22.258652,71.192381
gujarat,2020,1,bharuch,384819,22.258652,71.192381
gujarat,2020,1,mahesana,349897,22.258652,71.192381
gujarat,2020,1,kachchh,347270,22.258652,71.192381
gujarat,2020,1,valsad,330053,22.258652,71.192381
gujarat,2020,2,ahmadabad,2384154,22.258652,71.192381
gujarat,2020,2,surat,1935894,22.258652,71.192381
gujarat,2020,2,vadodara,830759,22.258652,71.192381
gujarat,2020,2,rajkot,522650,22.258652,71.192381
gujarat,2020,2,gandhinagar,488351,22.258652,71.192381
gujarat,2020,2,banas kantha,446603,22.258652,71.192381
gujarat,2020,2,bharuch,423017,22.258652,71.192381
gujarat,2020,2,mahesana,389562,22.258652,71.192381
gujarat,2020,2,kachchh,385480,22.258652,71.192381
gujarat,2020,2,valsad,372771,22.258652,71.192381
gujarat,2020,3,ahmadabad,2580178,22.258652,71.192381
gujarat,2020,3,surat,2092712,22.258652,71.192381
gujarat,2020,3,vadodara,901492,22.258652,71.192381
gujarat,2020,3,rajkot,573062,22.258652,71.192381
gujarat,2020,3,gandhinagar,529771,22.258652,71.192381
